character,jap text,Eng,Esp
menu_label__(L_079cb),猛者をスカウト　　　　　,Scouting for the best and the brightest,Búsqueda de los mejores y más brillantes
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(★★ＰＭ = 0) * (☆殺 \ 0):,,
__system__??,},,
__system__??,{R支配[25] \ 1:,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,},,
__system__??,{P1フラグ = 3:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_07c0f),ひらぴー　　　　（遊び）,Hirapi.,Hirapi (obra)
__system__??,},,
__system__??,{☆ハイネ = 11:,,
__system__??,},,
__system__??,{☆ハイネ < 10:,,
__system__??,},,
__system__??,{RETURN \ 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[26] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[26] = 1) * (☆メイド墓地／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{(☆加奈 = 0) * (☆ＤＡＴＥ > 10):,,
__system__??,},,
__system__??,{R支配[26] \ 1:,,
__system__??,},,
__system__??,{P1フラグ[26] = 3:,,
__system__??,},,
__system__??,{☆セヤダタラ = 1:,,
__system__??,},,
__system__??,{(P2フラグ[26] = 1) * (☆メイド墓地／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_07da5),食い逃げ女発生　　　　　,Outbreak of food-runaway woman,Brote de mujeres que huyen de la comida.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_07dc0),不発弾処理　　　　　　　,UnexecutedDanDisposal,DudDanDisposición.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_07d9b),メイド墓地　　　（探索）,Maid Cemetery (Search),Cementerio de criadas (Explorar)
__system__??,},,
__system__??,{★愛 = 1:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[27] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[27] = 1) * (☆タコ井戸／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{☆ＤＡＴＥ > 15:,,
__system__??,},,
__system__??,{(☆凱旋事務所 = 0) * (☆ＤＡＴＥ > 15):,,
__system__??,},,
__system__??,{R支配[27] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[27] = 1) * (☆タコ井戸／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_07f84),タコ井戸　　　　（探索）,TACO WELL (Exploration),TACO WELL (Exploración)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_07f8e),海外凱旋事務所　（初）,Overseas Triumph Office (Beginning),Oficinas de Triunfo en el Extranjero (Preliminares)
__system__??,},,
__system__??,{SEL[11] = 9:,,
menu_label__(L_07f8e),海外凱旋事務所（売り）,Overseas Triumphant Office (for sale),Oficina triunfante en el extranjero (en venta)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[28] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[28] = 1) * (☆苺農園／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{☆小松 = 1:,,
__system__??,},,
__system__??,{☆社長 = 1:,,
__system__??,},,
__system__??,{R支配[28] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[28] = 1) * (☆苺農園／階数 \ 999):,,
__system__??,},,
__system__??,{☆社長 = 2:,,
__system__??,},,
__system__??,{(☆ＤＡＴＥ + 4 > ☆社長時間) * (☆社長時間 \ 0):,,
__system__??,},,
__system__??,{☆社長 = 20:,,
__system__??,},,
__system__??,{☆社長 = 21:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_08365),反対運動の女の子　　　　,Girls in Opposition,Chicas en la oposición
__system__??,},,
__system__??,{SEL[11] = 9:,,
menu_label__(L_08325),ハニー土木　　　（訪問）,Hanny Civil Engineering (Visit),Hanny Ingeniería civil (visita)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_0830a),ハニー土木　（協力交渉）,Hanny Civil Engineering (Cooperative Negotiations),Hanny Obras Públicas (negociaciones de cooperación)
__system__??,},,
__system__??,{R支配[28] \ 1:,,
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_082e0),ハニー土木　（協力交渉）,Hanny Civil Engineering (Cooperative Negotiations),Hanny Obras Públicas (negociaciones de cooperación)
__system__??,},,
__system__??,{SEL[11] = 3:,,
menu_label__(L_082c5),ハニー土木　（割引交渉）,Hanny Civil Engineering (Discount negotiation),Hanny Ingeniería civil (descuento negociado)
__system__??,},,
__system__??,{SEL[11] = 4:,,
menu_label__(L_082aa),ハニー土木　（和樹？？）,Hanny Civil Engineering (Kazuki??),Hanny Ingeniería Civil (Kazuki??)
__system__??,},,
__system__??,{SEL[11] = 5:,,
menu_label__(L_0828e),ハニー土木　（裏金取り）,Hanny Civil Engineering,Hanny Ingeniería Civil.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_08284),苺農園　　　　　（探索）,Ichigo farm (explore),Granja Ichigo (Explorar)
__system__??,},,
__system__??,{(☆ピーチ < 30) * (☆ピーチ > 20):,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[29] \ 1:,,
__system__??,{(P2フラグ[29] = 3) * (☆青の洞窟／階数 \ 999):,,
__system__??,},,
__system__??,{☆猿田 = 11:,,
__system__??,},,
__system__??,{☆猿田 = 12:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{R支配[29] \ 1:,,
__system__??,},,
__system__??,{☆猿田 = 11:,,
__system__??,},,
__system__??,{☆猿田 = 12:,,
__system__??,},,
__system__??,{(P2フラグ[29] = 3) * (☆青の洞窟／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_08552),謎の戦い？　　　　　　　,Mystery battles?,¿Peleas misteriosas?
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_0856d),続・謎の戦い？　　　　　,The Continuing Mystery Battle?,¿Siguen las batallas misteriosas?
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_085ac),青の洞窟　　　　（探索）,Blue Cave (Explore),Cueva Azul (Explorar)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_08596),放射能シャワー　（危険）,Radioactive shower (Dangerous),Ducha radiactiva (peligrosa)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[30] \ 1:,,
__system__??,},,
__system__??,{P2フラグ[30] = 3:,,
__system__??,},,
__system__??,{P2フラグ[30] = 1:,,
__system__??,{★★猿田 = 1:,,
__system__??,},,
__system__??,{★★猿田 = 2:,,
__system__??,},,
__system__??,{★★猿田 = 3:,,
__system__??,},,
__system__??,{★★猿田 = 4:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{R支配[30] \ 1:,,
__system__??,},,
__system__??,{(■ = 0) * (☆地域３０Ａ = 0):,,
__system__??,},,
__system__??,{(■ = 0) * (☆地域３０Ｂ = 0):,,
__system__??,},,
__system__??,{☆夜空 = 2:,,
__system__??,},,
__system__??,{P2フラグ[30] = 3:,,
__system__??,},,
__system__??,{P2フラグ[30] = 1:,,
__system__??,{★★猿田 = 1:,,
__system__??,},,
__system__??,{★★猿田 = 2:,,
__system__??,},,
__system__??,{★★猿田 = 3:,,
__system__??,},,
__system__??,{★★猿田 = 4:,,
__system__??,},,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_08bb4),光天文台　　　　（夜空）,Light Observatory (Yozora),Observatorio de la Luz (Yozora)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_08a7b),猿田研究所　　　（訪問）,Saruta Institute (Visit),Instituto Saruta (Visita)
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_08ad3),猿田研究所　（勇者の事）,Saruta Institute.,Instituto Saruta.
__system__??,},,
__system__??,{SEL[11] = 20:,,
menu_label__(L_08a91),猿田研究所　　　（訪問）,Saruta Institute (Visit),Instituto Saruta (Visita)
__system__??,},,
__system__??,{SEL[11] = 80:,,
menu_label__(L_08aa7),猿田研究所　　　（訪問）,Saruta Institute (Visit),Instituto Saruta (Visita)
__system__??,},,
__system__??,{SEL[11] = 90:,,
menu_label__(L_08abd),猿田研究所　　　（訪問）,Saruta Institute (Visit),Instituto Saruta (Visita)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_08931),猫まねき　　　　　　　　,beckoning of a cat,gestos de un gato
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_089d6),猿まねき　　　　　　　　,"monkey see, monkey do","mono ve, mono hace"
__system__??,},,
__system__??,{☆猿田 = 13:,,
__system__??,{RETURN = 10:,,
__system__??,},,
__system__??,},,
__system__??,{RETURN = 10:,,
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{R支配[31] \ 1:,,
__system__??,},,
__system__??,{(☆地域３１ < 2) * (■ = 0):,,
__system__??,{☆地域３１ = 1:,,
__system__??,},,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_08d82),砂浜を散歩　　　　　　　,Walking on the beach,Caminar por las playas de arena
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_08e27),砂浜を散歩　　　（？？）,A walk on the beach.,Un paseo por la playa.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_08d6c),ホテルで慰安旅行　　　　,Comfort trip at the hotel,Viajes cómodos en hoteles
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[32] \ 1:,,
__system__??,},,
__system__??,{☆海の王者 = 900:,,
__system__??,},,
__system__??,},,
__system__??,{R支配[32] \ 1:,,
__system__??,},,
__system__??,{P2フラグ[32] = 3:,,
__system__??,},,
__system__??,{I装備[20] = 99:,,
__system__??,},,
__system__??,{☆海の王者 = 900:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_08f66),打ち上げられた謎の品,Mysterious item launched,Se ha lanzado un artículo misterioso.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_08f50),水栽培セット,Hydroponics Set,Set de hidroponía
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{☆地域３３ < 4:,,
__system__??,},,
__system__??,{(☆地域３３ = 0) * (☆ＤＡＴＥ > 4):,,
__system__??,},,
__system__??,{R支配[33] \ 1:,,
__system__??,},,
__system__??,{☆ギガフロート = 0:,,
__system__??,{☆ＷＷ = 3:,,
__system__??,},,
__system__??,{☆ＷＷ = 4:,,
__system__??,},,
__system__??,{☆ＷＷ = 5:,,
__system__??,},,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 7):,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 8):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_09270),海岸通を散歩　　　　　　,Strolling along Kaigan Dori,Paseando por el paseo marítimo
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_0928b),ちんぴらをスカウト　　　,Scout for Chinpira.,Explorador de Chinpira.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_091ef),暴走トラック　　（逮捕）,Runaway truck. -Arrested.,Camión fugitivo. (Arrestado)
__system__??,},,
__system__??,{SEL[12] = 2:,,
menu_label__(L_0920a),暴走トラック　　（挑戦）,Runaway Truck (Challenge),Camión desbocado (Desafío)
__system__??,},,
__system__??,{SEL[12] = 3:,,
menu_label__(L_09225),暴走トラック　　（挑戦）,Runaway Truck (Challenge),Camión desbocado (Desafío)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{★愛 \ 1:,,
__system__??,},,
__system__??,},,
__system__??,{☆小松 = 0:,,
__system__??,},,
__system__??,{☆小松 = 4:,,
__system__??,},,
__system__??,{☆地域３４ = 0:,,
__system__??,},,
__system__??,{(★調教 = 3) * (☆貴神 > 12) * (☆地域３４ = 1):,,
__system__??,},,
__system__??,{☆イハビーラ = 20:,,
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_094c4),エデン強襲　　　　　　　,Eden Assault,Asalto al Edén
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_094da),反対運動の女の子　　　　,Girls in Opposition,Chicas en la oposición
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_094f5),小松舞を拉致　　　　　　,Abducted Komatsu Mai.,Secuestrado Komatsu Mai.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_09534),建設現場を偵察　　　　　,Reconnaissance of construction site,Reconocimiento de obras
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0954f),ウィミィ士官を拉致　　　,Wime officer abducted,Wime Oficial secuestrado.
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_094ae),エデン　　シーネルこます,Eden Seanel Komasu,Eden Seanel Komasu
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[35] \ 1:,,
__system__??,},,
__system__??,},,
__system__??,{R支配[35] \ 1:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_095ef),あの男と決闘,Duel with that man.,Duelo con el hombre.
__system__??,},,
chikokupengin (talking),くきききー！,Kikki kikki!,¡Kuki kiki!
wakaishufu (talking),きゃーっ！,Kyah!,¡Kyah!
narrator,くきききーと遅刻ペンギンが その地に降り立った。,Kikki Kikki and Late Penguin landed there.,Kikki Kikki y el Pingüino Tardío aterrizaron en el lugar.
wakaishufu (talking),遅刻ペンギンだわーっ！ 遅刻ペンギンがきたわーっ！！,Here comes the late penguin! Here come the late penguins!!!!,"¡Oh, aquí viene el pingüino tardío! ¡Es el pingüino tardío!"
chikokupengin (talking),くきききー！,Kikki kikki!,¡Kuki kiki!
__system__??,{P3フラグ = 0:,,
chikokupengin (talking),未建設,unbuilt,sin construir
__system__??,},,
__system__??,{P3フラグ = 1:,,
chikokupengin (talking),売春宿,brothel,burdel
__system__??,},,
__system__??,{P3フラグ = 2:,,
chikokupengin (talking),たこ焼き屋,takoyaki shop,tienda de takoyaki
__system__??,},,
__system__??,{P3フラグ = 3:,,
chikokupengin (talking),無人金貸し機,ATM,ATM
__system__??,},,
__system__??,{P3フラグ = 4:,,
chikokupengin (talking),怪しい電波塔,Suspicious Denpa tower,Sospechosa torre de Denpa
__system__??,},,
__system__??,{P3フラグ = 5:,,
chikokupengin (talking),前線基地,forward-deployed base,base de despliegue avanzado
__system__??,},,
__system__??,{P3フラグ = 6:,,
chikokupengin (talking),選挙ポスター,campaign poster,cartel de la campaña
__system__??,},,
__system__??,{P3フラグ = 7:,,
chikokupengin (talking),防犯かかし,scarecrow,espantapájaros
__system__??,},,
__system__??,{P3フラグ = 8:,,
chikokupengin (talking),調教の館,Training Hall,sala de formación
__system__??,},,
__system__??,{P3フラグ = 9:,,
chikokupengin (talking),ＧＡＬバーガー,GAL Burger,GAL Burger.
__system__??,},,
__system__??,{P3フラグ = 10:,,
chikokupengin (talking),原子炉,nuclear reactor,reactor nuclear
__system__??,},,
